agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
860,den520d.map,planner,1,195270,147382,425,425,158920,147382,836,0,0,False,den520d-random-13.scen,860
860,den520d.map,planner,1,195270,147382,425,425,158920,147382,821,0,0,True,den520d-random-13.scen,860
860,den520d.map,planner,1,194157,147382,425,425,158236,147382,819,0,1,True,den520d-random-13.scen,860
860,den520d.map,planner,1,195197,147382,427,425,157988,147382,921,0,4,True,den520d-random-13.scen,860
860,den520d.map,planner,1,196095,147382,425,425,158526,147382,1287,0,16,True,den520d-random-13.scen,860
860,den520d.map,planner,1,194492,147382,425,425,157812,147382,2299,0,64,True,den520d-random-13.scen,860
860,den520d.map,planner,1,195027,147382,427,425,157704,147382,6226,0,256,True,den520d-random-13.scen,860
980,den520d.map,planner,1,228601,168291,425,425,183581,168291,1155,0,0,False,den520d-random-13.scen,980
980,den520d.map,planner,1,228601,168291,425,425,183581,168291,1158,0,0,True,den520d-random-13.scen,980
980,den520d.map,planner,1,226752,168291,425,425,182826,168291,1203,0,1,True,den520d-random-13.scen,980
980,den520d.map,planner,1,226834,168291,425,425,182187,168291,1267,0,4,True,den520d-random-13.scen,980
980,den520d.map,planner,1,227313,168291,425,425,183025,168291,1613,0,16,True,den520d-random-13.scen,980
980,den520d.map,planner,1,226621,168291,425,425,182342,168291,2863,0,64,True,den520d-random-13.scen,980
980,den520d.map,planner,1,226606,168291,425,425,182022,168291,7583,0,256,True,den520d-random-13.scen,980
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,8,0,0,False,den520d-random-12.scen,20
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,7,0,0,True,den520d-random-12.scen,20
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,7,0,1,True,den520d-random-12.scen,20
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,7,0,4,True,den520d-random-12.scen,20
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,7,0,16,True,den520d-random-12.scen,20
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,8,0,64,True,den520d-random-12.scen,20
20,den520d.map,planner,1,3690,3614,433,433,3618,3614,8,0,256,True,den520d-random-12.scen,20
140,den520d.map,planner,1,26344,24506,433,433,24909,24506,66,0,0,False,den520d-random-12.scen,140
140,den520d.map,planner,1,26344,24506,433,433,24909,24506,62,0,0,True,den520d-random-12.scen,140
140,den520d.map,planner,1,26520,24506,433,433,24899,24506,64,0,1,True,den520d-random-12.scen,140
140,den520d.map,planner,1,26520,24506,433,433,24899,24506,60,0,4,True,den520d-random-12.scen,140
140,den520d.map,planner,1,26520,24506,433,433,24899,24506,62,0,16,True,den520d-random-12.scen,140
