agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,1,True,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,10,False,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,10,True,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,100,False,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,100,True,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,1000,False,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,1000,True,warehouse-10-20-10-2-1-random-22.scen,20
60,warehouse-10-20-10-2-1.map,planner,1,6767,5229,184,181,6136,5229,5,0,0,False,warehouse-10-20-10-2-1-random-22.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6767,5229,184,181,6136,5229,5,0,0,True,warehouse-10-20-10-2-1-random-22.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6767,5229,184,181,6136,5229,5,0,1,False,warehouse-10-20-10-2-1-random-22.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6631,5229,181,181,6012,5229,18,0,1,True,warehouse-10-20-10-2-1-random-22.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6767,5229,184,181,6136,5229,5,0,10,False,warehouse-10-20-10-2-1-random-22.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6586,5229,181,181,6030,5229,135,0,10,True,warehouse-10-20-10-2-1-random-22.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6767,5229,184,181,6136,5229,4,0,100,False,warehouse-10-20-10-2-1-random-22.scen,60
