agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
180,warehouse-10-20-10-2-1.map,planner,1,21271,15038,255,190,19259,15038,1687,0,0,True,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,21271,15038,255,190,19259,15038,1676,0,1,False,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,41079,15038,966,190,31507,15038,2196,0,1,True,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,21271,15038,255,190,19259,15038,1682,0,10,False,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,41079,15038,966,190,31507,15038,2207,0,10,True,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,21271,15038,255,190,19259,15038,1713,0,100,False,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,41079,15038,966,190,31507,15038,2201,0,100,True,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,21271,15038,255,190,19259,15038,1673,0,1000,False,warehouse-10-20-10-2-1-random-9.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,41079,15038,966,190,31507,15038,2201,0,1000,True,warehouse-10-20-10-2-1-random-9.scen,180
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,2,0,0,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,2,0,0,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,10,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,10,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,100,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,100,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1000,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1000,True,warehouse-10-20-10-2-1-random-15.scen,20
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,0,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,0,True,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,1,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6538,5196,209,179,5919,5196,5,0,1,True,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,10,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6538,5196,209,179,5919,5196,5,0,10,True,warehouse-10-20-10-2-1-random-15.scen,60
